﻿eid,title,title_en,description,description_en,latitude,longitude,type,start,stop,contributor
788256,"อุบัติเหตุ ถนนพหลโยธิน","Accident at Phahon Yothin Rd.","อุบัติหตุรถทัวร์ตกร่องกลางถนน 
โชเฟอร์เผย `หลักหลบคน ทำเสียหลักตกร่องกลาง` ถนนพหลโยธิน ใกล้ทางแยกเข้าเขื่อนภูมิพล จ.ตาก

Cr.FM 91","Car accident blocking traffic lane near the junction to Bhumibol Dam on Phahon Yothin Rd. Wang Man Sam Ngao Tak.

Cr.FM 91",17.202955039238,99.124601483345,3,"2023-01-04 04:27:53","2023-01-04 05:27:53",itic.nirat
788257,"อุบัติเหตุ ถนนกาญจนาภิเษก (ถนนวงแหวนรอบนอกด้านตะวันตก)ขาเข้า","Accident at Kanchana Phisek Rd. (Outer Ring Road (West))","เวลา 04.30 น. ถนนกาญจนาภิเษก มุ่งหน้าพระราม 2 หน้าสำนักงานประปาสาขาภาษีเจริญ ในช่องทางหลัก รถจักรยานยนต์ ชนกับรถบรรทุก อาสาร่วมกตัญญู ตรวจสอบพบว่ามีผู้เสียชีวิตชาย 1 คน 

Cr.FM 91","Motorcycle accident blocking the left lane in front of MWA Phasi Charoen on inbound Kanchana Phisek Rd.

Cr. FM 91",13.724474864334,100.40592491627,3,"2023-01-04 05:01:11","2023-01-04 06:01:11",itic.nirat
788259,"อุบัติเหตุ ถนนเลียบวารี","Accident at Liap Wari Rd.","จยย+เก๋ง บาดเจ็บ 1 ราย เหตุเกิดหน้าห้องสมุดกรุงเทพหนองจอก ถนนเลียบวารี

Cr. ศูนย์วิทยุชาลีกรุงเทพ","Motorcycle accident blocking traffic lane in front of the Bangkok Library, Nong Chok District on Liap Wari Rd. 

Cr. Charlie Bangkok Radio",13.855646978553,100.85990354419,3,"2023-01-04 06:53:43","2023-01-04 07:53:43",itic.iyarin
788260,"ปิดเบี่ยงจราจร ด่านดาวคะนอง ฝั่งขาเข้า","Road Diversion at Dao Khanong Tollgate","การทางพิเศษแห่งประเทศไทย แจ้งการปิดเบี่ยงการจราจรชั่วคราว บนทางพิเศษเฉลิมมหานคร บริเวณด่านฯ ดาวคะนอง ฝั่งขาเข้ากรุงเทพฯ  จำนวน 1 ช่องจราจร ด้านขวาทาง วันที่ 5 - 8 มกราคม 2566

Cr. EXAT","Road closures and diversions at Dao Khanong Tollgate(inbound) on Chaleom Mahanakhon Expressway, on January 5-8, 2023.

Cr. EXAT",13.675738084301,100.48103883862,18,"2023-01-05 00:00:00","2023-01-08 23:59:59",itic.iyarin
788261,"อุบัติเหตุ ถนนพุทธมณฑลสาย 4","Accident at Phutthamonthon Sai 4 Rd.","ถนนพุทธมณฑลสาย 4 หน้าสวนพุทธมณฑล นครปฐม มีอุบัติเหตุรถจักรยานยนต์พลิกคว่ำ กีดขวางการจราจรเลนกลาง รถติด

Cr. @s_anyada","Motorcycle accident blocking the middle lane in front of Phutthamonthon Nakhon Pathom Park on Phutthamonthon Sai 4 Rd.

Cr. @s_anyada",13.775710204247,100.32804295421,3,"2023-01-04 07:31:32","2023-01-04 08:31:32",itic.pacharasrung
788262,"อุบัติเหตุ ถนนพระราม 9","Accident at Rama IX Rd.","ถนนพระราม 9 ใกล้ รพ.ปิยะเวท `จยย. ชนกับ รถยนต์นั่งส่วนบุคคล`  บาดเจ็บชาย 1 ราย กู้ภัยกำลังช่วยเหลือ

Cr. Charlie Bangkok","Cars accident blocking traffic lane near Piyavate Hospital on inbound Rama IX Rd.

Cr. Charlie Bangkok",13.754819325983,100.58115631342,3,"2023-01-04 07:33:28","2023-01-04 08:33:28",itic.pacharasrung
788263,"เพลิงไหม้ ซอยพหลโยธิน 54/1 แยก 8-4","Fire at Soi Phahon Yothin 54/1 Yeak 8-4","เหตุเพลิงไหม้บ้านเรือนประชาชน ซอยพหลโยธิน 54/1 แยก 8-4 ขณะนี้เพลิงสงบ รายละเอียดเพิ่มเติมอยู่ระหว่างการตรวจสอบ 

Cr.ศูนย์วิทยุพระราม199","Update now fireman can control fire on Soi Phahon Yothin 54/1 Yeak 8-4. Sai Mai,  Bangkok.

Cr.ศูนย์วิทยุพระราม199",13.914444119264,100.63551932573,15,"2023-01-04 07:42:41","2023-01-04 08:42:41",itic.pacharasrung
788264,"อุบัติเหตุ ถนนวิภาวดีรังสิต ขาออก","Accident at Vibhavadi Rangsit Rd.","ถนนวิภาวดี-รังสิต ขาออก ในช่องทางด่วน ช่วงก่อนถึงหน้าสำนักงานหนังสือพิมพ์ไทยรัฐประมาณ 100 เมตร รถนั่งส่วนบุคคลชนกัน 2 คัน ไม่มีคนเจ็บ ขวางเลนกลาง

Cr. FM91trafficpro","Cars accident blocking the middle lane, 100m. before Thairat Newspaper Office on outbound Vibhavadi Rangsit Rd.

Cr. FM91trafficpro",13.803619107767,100.56026861072,3,"2023-01-04 08:45:01","2023-01-04 09:45:01",itic.pacharasrung
788265,"รถเสีย ถนนรัชดาภิเษก ขาเข้า","Car breakdown at Ratchada Phisek Rd.","08.21 น. ถนนรัชดาภิเษก ขาเข้า เชิงทางขึ้นสะพานข้ามแยกประชานุกูล รถแท็กซี่จอดเสีย กีดขวางเลนขวา รถติดมาก ท้ายสะสมทางลงสะพานพระราม 7

Cr. FM91trafficpro","Car breakdown blocking the right lane on the way up to Prachanukun Overpass on inbound Ratchada Phisek Rd.

Cr. FM91trafficpro",13.830656091722,100.5370554328,1,"2023-01-04 08:47:20","2023-01-04 09:47:20",itic.pacharasrung
788266,"อุบัติเหตุ ถนนสุขุมวิท ขาเข้า","Accident at Sukhumvit Rd.","08.39 น. ถนนสุขุมวิท ขาเข้า เลย BTS พร้อมพงษ์ เล็กน้อย `รถจยย.กับรถเก๋ง ชนกัน ขวางช่องทางซ้าย` บาดเจ็บ 1 คน การจราจรเคลื่อนตัวช้า

Cr. JS100","Cars accident blocking the left lane past Phromphong BTS Station on inbound Sukhumvit Rd.

Cr. JS100",13.730927608893,100.56895628572,3,"2023-01-04 08:49:40","2023-01-04 09:49:40",itic.pacharasrung
788267,"รถเสีย ถนนวงศ์สว่าง","Car breakdown at Wong Sawang Rd.","ถนนวงศ์สว่าง ปากซอยวงศ์สว่าง 19 รถประจำทาง สาย179 จอดเสีย กีดขวางการจราจร

Cr. FM91trafficpro","Car breakdown blocking traffic lane at the entrance of Soi Wong Sawang 19 (Soi Wat Luang) on Wong Sawang Rd.

Cr. FM91trafficpro",13.823556273397,100.52311062813,1,"2023-01-04 08:53:05","2023-01-04 09:53:05",itic.pacharasrung
788268,"อุบัติเหตุ ถนนประชาชื่น","Accident at Prachachuen Rd.","ถนนประชาชื่น หน้าโรงเรียนนราชนันทาจารย์ สามเสนวิทยาลัย 2 สะพาน99 จยย.ชนกัน 2 คัน มีผู้ได้รับบาดเจ็บ  เตาปูน027 ช่วยเหลือนำส่ง รพ.เปาโลพหลโนยธิน พื้นที่ สน.เตาปูน

Cr. Charlie Bangkok","Motorcycles accident blocking traffic lane in front of Ratchanantajarn Samsenwittayalai 2 School on Prachachuen Rd.

Cr. Charlie Bangkok",13.815625369307,100.54171308875,3,"2023-01-04 09:00:31","2023-01-04 10:00:31",itic.pacharasrung
788269,"อุบัติเหตุ ถนนดินแดง","Accident at Din Daeng Rd.","ถนนดินแดง หน้าโรงเรียนราชานุกูล เกิดอุบัติเหตุ `จยย. ล้มเอง` มีผู้ได้รับบาดเจ็บ สน.ดินแดง

Cr. Charlie Bangkok","Motorcycle accident blocking traffic lane in front of Rajanukul School on Din Daeng Rd.

Cr. Charlie Bangkok",13.761328549581,100.55332705379,3,"2023-01-04 09:04:46","2023-01-04 10:04:46",itic.pacharasrung
788270,"อุบัติเหตุ ถนนสุขุมวิท","Accident at Sukhumvit Rd.","ถนนสุขุมวิท ใกล้เคียงแยกสายน้ำผึ้ง จยย.+เก๋ง บาดเจ็บ 1 ราย

Cr. Charlie Bangkok","Cars accident blocking traffic lane at Sai Nam Phueng Intersection area on Sukhumvit Rd.

Cr. Charlie Bangkok",13.733572231825,100.5652333796,3,"2023-01-04 09:08:05","2023-01-04 10:08:05",itic.pacharasrung
788271,"คืบหน้ารถเสีย ถนนวงศ์สว่าง","Car breakdown at Wong Sawang Rd.","คืบหน้ากรณีรถจอดเสีย ถนนวงศ์สว่าง ปากซอยวงศ์สว่าง 19 รถประจำทาง สาย179 (4-80347) จอดเสีย ระบบเบรค เจ้าหน้าที่เทศกิจบางซื่อ อำนวยการจราจร ช่างดำเนินการ พ้นกีดขวาง

Cr. Charlie Bangkok","Update car breakdown was moved out of locale at the entrance of Soi Wong Sawang 19 (Soi Wat Luang) on Wong Sawang Rd.

Cr. Charlie Bangkok",13.823506787476,100.52305966616,1,"2023-01-04 09:10:20","2023-01-04 10:10:20",itic.pacharasrung
788272,"อุบัติเหตุ ถนนสีลม ขาเข้า","Accident at Silom Rd.","09.00 น. ถนนสีลม ขาเข้า บริเวณ ซ.สีลม 16 รถจยย. ไม่ทราบคู่กรณี ขวางช่องทางขวา บาดเจ็บ 1 คน การจราจรชะลอตัว

Cr. JS100","Motorcycle accident blocking the right lane at the entrance of Soi Silom 16 on inbound Silom Rd. 

Cr. JS100",13.72505331264,100.5242934823,3,"2023-01-04 09:41:59","2023-01-04 10:41:59",itic.pacharasrung
